0.000000000000000000e+00	0.000000000000000000e+00	1.800000000000000000e+02
0.000000000000000000e+00	0.000000000000000000e+00	1.800000000000000000e+02
0.000000000000000000e+00	0.000000000000000000e+00	1.800000000000000000e+02
0.000000000000000000e+00	0.000000000000000000e+00	1.800000000000000000e+02
0.000000000000000000e+00	0.000000000000000000e+00	1.800000000000000000e+02
0.000000000000000000e+00	0.000000000000000000e+00	1.800000000000000000e+02
-0.000000000000000000e+00	0.000000000000000000e+00	-2.891270188461624002e+01
0.000000000000000000e+00	0.000000000000000000e+00	1.800000000000000000e+02
-0.000000000000000000e+00	0.000000000000000000e+00	-1.254827913116855598e+00
-0.000000000000000000e+00	0.000000000000000000e+00	-2.891270188461624002e+01
-0.000000000000000000e+00	0.000000000000000000e+00	-8.883682283274106339e+01
-0.000000000000000000e+00	0.000000000000000000e+00	-2.891270188461624002e+01
-0.000000000000000000e+00	0.000000000000000000e+00	-2.891270188461624002e+01
-0.000000000000000000e+00	0.000000000000000000e+00	-2.891270188461624002e+01
-0.000000000000000000e+00	0.000000000000000000e+00	-2.891270188461624002e+01
-0.000000000000000000e+00	0.000000000000000000e+00	-1.254827913116855598e+00
-0.000000000000000000e+00	0.000000000000000000e+00	1.340878729353527143e+00
-0.000000000000000000e+00	0.000000000000000000e+00	2.904625624436077302e+01
-0.000000000000000000e+00	0.000000000000000000e+00	2.904625624436077302e+01
-0.000000000000000000e+00	0.000000000000000000e+00	2.904625624436077302e+01
-0.000000000000000000e+00	0.000000000000000000e+00	2.904625624436077302e+01
-0.000000000000000000e+00	0.000000000000000000e+00	2.904625624436077302e+01
-0.000000000000000000e+00	0.000000000000000000e+00	2.904625624436077302e+01
-0.000000000000000000e+00	0.000000000000000000e+00	2.904625624436077302e+01
-0.000000000000000000e+00	0.000000000000000000e+00	2.904625624436077302e+01
-0.000000000000000000e+00	0.000000000000000000e+00	2.904625624436077302e+01
-0.000000000000000000e+00	0.000000000000000000e+00	2.904625624436077302e+01
-0.000000000000000000e+00	0.000000000000000000e+00	2.904625624436077302e+01
-0.000000000000000000e+00	0.000000000000000000e+00	2.904625624436077302e+01
-0.000000000000000000e+00	0.000000000000000000e+00	2.904625624436077302e+01
-0.000000000000000000e+00	0.000000000000000000e+00	2.904625624436077302e+01
